,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_4.994505115855,-0.1897679082456836,0.045770978981719564,0.4106538193777217,0.19348009772523542,0.006087385794118956,0.2818721258856063,0.5343781986592966
pSA_5.170920242897,-0.1881971649501726,0.05169389655307291,0.40717806678504953,0.19103569945159973,0.03485414916602927,0.2798966926368306,0.5308913135462817
pSA_5.353566677411,-0.1819043551901299,0.04466391907132521,0.4032727644767197,0.18855784395702413,0.002733068117817852,0.2809459780823344,0.5264229244138152
pSA_5.542664520663,-0.17825689200449446,0.044244889061381805,0.39980541898399174,0.18638107934878545,0.002060176294865648,0.2821986409943611,0.5236626749097301
pSA_5.738441648302,-0.1753452227014941,0.0436564882555912,0.39709513594849316,0.1825921548296866,2.516894393151435e-05,0.28293145365087086,0.520648297891937
pSA_5.941133984965,-0.17034538958466672,0.043482131264297424,0.3963604625715527,0.181397918775876,0.0,0.2829552829376422,0.5196830893616567
pSA_6.150985788580,-0.1658508326286222,0.04337155400686207,0.3956416337129977,0.18072188838874106,0.0,0.2831134461018264,0.518985478249184
pSA_6.368249944719,-0.15913059805835342,0.04320142460009837,0.39461883879324866,0.17955988030329278,0.0,0.2841171967411418,0.518351579556877
pSA_6.593188271334,-0.15417352433210596,0.04317071604812732,0.39433764876537974,0.179254395376144,2.0787936053174323e-05,0.2854394067627344,0.5187581082360785
pSA_6.826071834272,-0.15231639999449867,0.04353915455441968,0.3949654201881826,0.18206982026886234,3.2467240105915774e-06,0.2860012353894711,0.5205226308740172
pSA_7.067181273927,-0.14916226341338648,0.04407979945293782,0.3976385924389362,0.18569834371856778,0.0,0.285173582787592,0.5233777769227017
pSA_7.316807143427,-0.14537418736305213,0.044364639668690885,0.40139855013988673,0.18690283503223687,0.0,0.28298563741438554,0.5254848587545761
pSA_7.575250258772,-0.1375491928945603,0.044552605664120504,0.40500948489088906,0.18710386230487722,3.038792612137827e-06,0.2828976784902985,0.5282723110720647
pSA_7.842822061338,-0.13021659148508968,0.044597234434352095,0.40996928989165105,0.18557562763743748,0.0,0.2826321569973663,0.5314076292228757
pSA_8.119844993184,-0.12570942607176497,0.04483751525250661,0.41475228218713966,0.18552616850849082,0.0,0.2844300482916897,0.5360409192889053
pSA_8.406652885618,-0.12237359228033982,0.045303636620119776,0.41852048344770487,0.18785017250089928,9.565343339154075e-06,0.28582541153376634,0.5405027736689803
pSA_8.703591361485,-0.11467987432215604,0.04574831163706976,0.42181428332307075,0.1903141560960254,1.048315761338788e-05,0.28602874808711065,0.5440213345706899
pSA_9.011018251665,-0.10629932332319589,0.04604166147654025,0.4256618663501695,0.19122993617915035,8.794436844140432e-06,0.28657344676972,0.5476141464814538
pSA_9.329304026285,-0.09648340559264121,0.046548038611643,0.4306230421652018,0.1934616651696701,0.0,0.2876254648749992,0.5528037883176943
pSA_9.658832241159,-0.08467686257938843,0.04690153401357008,0.435218405649444,0.19450089470592113,0.0,0.288965640794584,0.5574466792593461
pSA_10.000000000000,-0.07392420413252926,0.04746219364934304,0.4374529038672097,0.19823447087177995,0.0,0.2903550773966034,0.5612201168112707
