,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_2.673841615840,-0.0116486175938485,0.05378907313488945,0.4440783230560686,0.24733969581088253,0.0001421768651817233,0.29288039409625843,0.5866527316840436
pSA_2.768286630392,-0.01137434810056905,0.05375808757479275,0.44465475756935635,0.2471501544668523,0.0,0.29037607570587437,0.5857638753152978
pSA_2.866067616948,-0.011926390573175301,0.053620017949946044,0.4463275504758458,0.24565205299476855,6.0641966186588245e-06,0.28873182710955553,0.5855931023134664
pSA_2.967302408189,-0.011177490647439864,0.053274548124889125,0.4454915935185241,0.24319657709111567,0.0,0.2886525563586362,0.5838900866574842
pSA_3.072112998862,-0.005705391850306545,0.05320470312535683,0.44401381211224805,0.24310206962675798,9.276025828714e-06,0.2890819869469939,0.5829367691838716
pSA_3.180625692794,0.0032678907928302297,0.05309034566281502,0.44213209297378786,0.24280532683248043,0.0,0.2893607220480733,0.5815194251611825
pSA_3.292971255097,0.013148324989328013,0.0526789600609211,0.43963968193785596,0.2403324695914868,0.0,0.28983388129663523,0.5788319485151404
pSA_3.409285069747,0.024504673128116425,0.05200019555505605,0.43568776620655275,0.2364399823719826,5.5772903642235304e-06,0.2881654013449381,0.5733820658596802
pSA_3.529707302731,0.03419546469043319,0.05107789177377904,0.43024162045596887,0.23124395054800564,1.0793475401809858e-05,0.28517223852436335,0.5656012927664875
pSA_3.654383070957,0.041158945821887755,0.05014646498451628,0.42466965361609305,0.225895012348069,7.140011919382644e-06,0.2833000915443936,0.5582399244287247
pSA_3.783462617132,0.04687464549742483,0.049642907420946826,0.4217417975464145,0.22295491823443764,3.071589733989209e-06,0.28242777821095416,0.5543829806886357
pSA_3.917101490809,0.05517734337777323,0.04944328695998327,0.4189949436669158,0.2223228311116868,9.394480817288894e-06,0.282284757016747,0.5519681949027658
pSA_4.055460735841,0.06294534945253465,0.04929720221075663,0.41346130737211423,0.22287374381057196,0.0,0.2841770253205935,0.548980455111163
pSA_4.198707084444,0.07202020591982689,0.04917255433358365,0.4097162744104298,0.22295167802024096,6.8843765632807324e-06,0.286207620792366,0.5472565015564688
pSA_4.347013158125,0.08315163762576853,0.048850887378861445,0.4080243603166463,0.22090738962395826,0.0,0.28668759236932395,0.5454115226329559
pSA_4.500557675700,0.09262710657058167,0.04833717589516649,0.40909888500421143,0.21656367871732535,1.2148579805772234e-05,0.28518104949915,0.5436818516304316
pSA_4.659525668665,0.09928262698065128,0.04803010007372626,0.4089586708616422,0.21432139477427253,0.0,0.28339601109419776,0.5417510072302711
pSA_4.824108704165,0.10094980488058293,0.04767322273501033,0.40821999811357196,0.21195937037797968,0.0,0.28087360168443076,0.5389437091886856
